timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1623613680562;1357;Submit Score;200;OK;Sharp Games 1-552;text;TRUE;;952;782;2;2;https://sharpauviluck.id/tampan.php;1357;0;386
1623613681561;1360;Submit Score;200;OK;Sharp Games 1-553;text;TRUE;;964;757;2;2;https://sharpauviluck.id/tampan.php;1360;0;393
1623613682560;1474;Submit Score;200;OK;Sharp Games 1-554;text;TRUE;;964;772;2;2;https://sharpauviluck.id/tampan.php;1473;0;391
1623613683560;1345;Submit Score;200;OK;Sharp Games 1-555;text;TRUE;;958;762;2;2;https://sharpauviluck.id/tampan.php;1345;0;400
1623613684561;833;Submit Score;200;OK;Sharp Games 1-556;text;TRUE;;964;757;1;1;https://sharpauviluck.id/tampan.php;833;0;405
1623613686560;1382;Submit Score;200;OK;Sharp Games 1-558;text;TRUE;;958;772;3;3;https://sharpauviluck.id/tampan.php;1382;0;401
1623613685559;2789;Submit Score;200;OK;Sharp Games 1-557;text;TRUE;;960;777;2;2;https://sharpauviluck.id/tampan.php;2789;0;396
1623613687561;1331;Submit Score;200;OK;Sharp Games 1-559;text;TRUE;;964;757;2;2;https://sharpauviluck.id/tampan.php;1331;0;388
1623613688559;806;Submit Score;200;OK;Sharp Games 1-560;text;TRUE;;954;762;1;1;https://sharpauviluck.id/tampan.php;805;0;388
1623613689560;1380;Submit Score;200;OK;Sharp Games 1-561;text;TRUE;;960;772;2;2;https://sharpauviluck.id/tampan.php;1380;0;395
1623613690560;1349;Submit Score;200;OK;Sharp Games 1-562;text;TRUE;;956;757;2;2;https://sharpauviluck.id/tampan.php;1346;0;396
1623613691561;1377;Submit Score;200;OK;Sharp Games 1-563;text;TRUE;;960;757;2;2;https://sharpauviluck.id/tampan.php;1377;0;401
1623613692560;821;Submit Score;200;OK;Sharp Games 1-564;text;TRUE;;962;767;1;1;https://sharpauviluck.id/tampan.php;821;0;402
1623613693560;1358;Submit Score;200;OK;Sharp Games 1-565;text;TRUE;;966;762;2;2;https://sharpauviluck.id/tampan.php;1358;0;405
1623613694561;1443;Submit Score;200;OK;Sharp Games 1-566;text;TRUE;;954;797;2;2;https://sharpauviluck.id/tampan.php;1443;0;404
1623613695561;837;Submit Score;200;OK;Sharp Games 1-567;text;TRUE;;958;752;1;1;https://sharpauviluck.id/tampan.php;837;0;398
1623613696560;1389;Submit Score;200;OK;Sharp Games 1-568;text;TRUE;;962;792;2;2;https://sharpauviluck.id/tampan.php;1389;0;412
1623613697564;1537;Submit Score;200;OK;Sharp Games 1-569;text;TRUE;;956;782;2;2;https://sharpauviluck.id/tampan.php;1536;0;397
1623613698565;1304;Submit Score;200;OK;Sharp Games 1-570;text;TRUE;;962;782;2;2;https://sharpauviluck.id/tampan.php;1303;0;383
1623613699560;1380;Submit Score;200;OK;Sharp Games 1-571;text;TRUE;;954;792;2;2;https://sharpauviluck.id/tampan.php;1380;0;400
1623613700561;1361;Submit Score;200;OK;Sharp Games 1-572;text;TRUE;;958;782;2;2;https://sharpauviluck.id/tampan.php;1361;0;405
1623613701560;829;Submit Score;200;OK;Sharp Games 1-573;text;TRUE;;958;767;1;1;https://sharpauviluck.id/tampan.php;829;0;402
1623613702561;1367;Submit Score;200;OK;Sharp Games 1-574;text;TRUE;;958;777;2;2;https://sharpauviluck.id/tampan.php;1367;0;404
1623613703560;1354;Submit Score;200;OK;Sharp Games 1-575;text;TRUE;;958;777;2;2;https://sharpauviluck.id/tampan.php;1354;0;391
1623613704559;1347;Submit Score;200;OK;Sharp Games 1-576;text;TRUE;;958;797;2;2;https://sharpauviluck.id/tampan.php;1347;0;403
1623613705561;1341;Submit Score;200;OK;Sharp Games 1-577;text;TRUE;;960;802;2;2;https://sharpauviluck.id/tampan.php;1341;0;386
1623613706561;1380;Submit Score;200;OK;Sharp Games 1-578;text;TRUE;;960;767;2;2;https://sharpauviluck.id/tampan.php;1380;0;404
1623613707561;1379;Submit Score;200;OK;Sharp Games 1-579;text;TRUE;;964;782;2;2;https://sharpauviluck.id/tampan.php;1379;0;402
1623613708562;839;Submit Score;200;OK;Sharp Games 1-580;text;TRUE;;956;757;1;1;https://sharpauviluck.id/tampan.php;839;0;394
1623613709561;806;Submit Score;200;OK;Sharp Games 1-581;text;TRUE;;962;782;1;1;https://sharpauviluck.id/tampan.php;806;0;394
1623613710560;812;Submit Score;200;OK;Sharp Games 1-582;text;TRUE;;966;787;1;1;https://sharpauviluck.id/tampan.php;812;0;395
1623613711561;1379;Submit Score;200;OK;Sharp Games 1-583;text;TRUE;;960;772;2;2;https://sharpauviluck.id/tampan.php;1379;0;408
1623613712561;1398;Submit Score;200;OK;Sharp Games 1-584;text;TRUE;;956;762;2;2;https://sharpauviluck.id/tampan.php;1398;0;400
1623613713561;1339;Submit Score;200;OK;Sharp Games 1-585;text;TRUE;;952;772;2;2;https://sharpauviluck.id/tampan.php;1338;0;401
1623613714562;1342;Submit Score;200;OK;Sharp Games 1-586;text;TRUE;;956;762;2;2;https://sharpauviluck.id/tampan.php;1342;0;400
1623613715560;1370;Submit Score;200;OK;Sharp Games 1-587;text;TRUE;;960;797;2;2;https://sharpauviluck.id/tampan.php;1370;0;400
1623613716561;1337;Submit Score;200;OK;Sharp Games 1-588;text;TRUE;;954;772;2;2;https://sharpauviluck.id/tampan.php;1337;0;403
1623613717560;1359;Submit Score;200;OK;Sharp Games 1-589;text;TRUE;;966;797;2;2;https://sharpauviluck.id/tampan.php;1359;0;407
1623613718560;1373;Submit Score;200;OK;Sharp Games 1-590;text;TRUE;;960;767;2;2;https://sharpauviluck.id/tampan.php;1373;0;406
1623613719575;814;Submit Score;200;OK;Sharp Games 1-591;text;TRUE;;960;787;1;1;https://sharpauviluck.id/tampan.php;814;0;393
1623613720562;1360;Submit Score;200;OK;Sharp Games 1-592;text;TRUE;;962;772;2;2;https://sharpauviluck.id/tampan.php;1360;0;400
1623613721566;785;Submit Score;200;OK;Sharp Games 1-593;text;TRUE;;958;782;1;1;https://sharpauviluck.id/tampan.php;785;0;384
1623613722559;1371;Submit Score;200;OK;Sharp Games 1-594;text;TRUE;;952;757;2;2;https://sharpauviluck.id/tampan.php;1370;0;397
1623613723561;1316;Submit Score;200;OK;Sharp Games 1-595;text;TRUE;;956;782;2;2;https://sharpauviluck.id/tampan.php;1315;0;383
1623613724560;1372;Submit Score;200;OK;Sharp Games 1-596;text;TRUE;;954;767;2;2;https://sharpauviluck.id/tampan.php;1365;0;401
1623613725560;1344;Submit Score;200;OK;Sharp Games 1-597;text;TRUE;;962;802;2;2;https://sharpauviluck.id/tampan.php;1343;0;400
1623613726560;1330;Submit Score;200;OK;Sharp Games 1-598;text;TRUE;;958;802;2;2;https://sharpauviluck.id/tampan.php;1329;0;398
1623613727559;1346;Submit Score;200;OK;Sharp Games 1-599;text;TRUE;;958;757;2;2;https://sharpauviluck.id/tampan.php;1346;0;404
1623613728560;844;Submit Score;200;OK;Sharp Games 1-600;text;TRUE;;960;782;1;1;https://sharpauviluck.id/tampan.php;838;0;413
1623613729561;1320;Submit Score;200;OK;Sharp Games 1-601;text;TRUE;;964;752;2;2;https://sharpauviluck.id/tampan.php;1319;0;383
1623613730574;806;Submit Score;200;OK;Sharp Games 1-602;text;TRUE;;960;782;1;1;https://sharpauviluck.id/tampan.php;806;0;398
1623613731558;804;Submit Score;200;OK;Sharp Games 1-603;text;TRUE;;962;802;1;1;https://sharpauviluck.id/tampan.php;804;0;392
1623613732558;1348;Submit Score;200;OK;Sharp Games 1-604;text;TRUE;;960;767;2;2;https://sharpauviluck.id/tampan.php;1347;0;402
1623613733559;1360;Submit Score;200;OK;Sharp Games 1-605;text;TRUE;;962;772;2;2;https://sharpauviluck.id/tampan.php;1360;0;397
1623613734558;820;Submit Score;200;OK;Sharp Games 1-606;text;TRUE;;960;772;1;1;https://sharpauviluck.id/tampan.php;820;0;408
1623613735560;1342;Submit Score;200;OK;Sharp Games 1-607;text;TRUE;;954;767;2;2;https://sharpauviluck.id/tampan.php;1342;0;402
1623613736560;839;Submit Score;200;OK;Sharp Games 1-608;text;TRUE;;956;767;1;1;https://sharpauviluck.id/tampan.php;839;0;403
1623613737561;1344;Submit Score;200;OK;Sharp Games 1-609;text;TRUE;;962;752;2;2;https://sharpauviluck.id/tampan.php;1341;0;401
1623613738560;799;Submit Score;200;OK;Sharp Games 1-610;text;TRUE;;966;802;1;1;https://sharpauviluck.id/tampan.php;799;0;392
1623613739560;1336;Submit Score;200;OK;Sharp Games 1-611;text;TRUE;;956;797;2;2;https://sharpauviluck.id/tampan.php;1336;0;401
1623613740560;1376;Submit Score;200;OK;Sharp Games 1-612;text;TRUE;;958;767;2;2;https://sharpauviluck.id/tampan.php;1376;0;401
1623613741564;1332;Submit Score;200;OK;Sharp Games 1-613;text;TRUE;;960;762;2;2;https://sharpauviluck.id/tampan.php;1332;0;398
1623613742560;804;Submit Score;200;OK;Sharp Games 1-614;text;TRUE;;962;772;1;1;https://sharpauviluck.id/tampan.php;801;0;394
1623613743560;1349;Submit Score;200;OK;Sharp Games 1-615;text;TRUE;;956;757;2;2;https://sharpauviluck.id/tampan.php;1349;0;402
1623613744572;1397;Submit Score;200;OK;Sharp Games 1-616;text;TRUE;;956;767;2;2;https://sharpauviluck.id/tampan.php;1397;0;407
1623613745561;1378;Submit Score;200;OK;Sharp Games 1-617;text;TRUE;;958;757;2;2;https://sharpauviluck.id/tampan.php;1378;0;392
1623613746581;791;Submit Score;200;OK;Sharp Games 1-618;text;TRUE;;964;802;1;1;https://sharpauviluck.id/tampan.php;791;0;384
1623613747585;811;Submit Score;200;OK;Sharp Games 1-619;text;TRUE;;958;777;1;1;https://sharpauviluck.id/tampan.php;811;0;400
1623613748561;928;Submit Score;200;OK;Sharp Games 1-620;text;TRUE;;958;797;1;1;https://sharpauviluck.id/tampan.php;928;0;400
1623613749571;1556;Submit Score;200;OK;Sharp Games 1-621;text;TRUE;;964;792;2;2;https://sharpauviluck.id/tampan.php;1556;0;550
1623613750560;844;Submit Score;200;OK;Sharp Games 1-622;text;TRUE;;956;762;1;1;https://sharpauviluck.id/tampan.php;838;0;396
1623613751560;1410;Submit Score;200;OK;Sharp Games 1-623;text;TRUE;;964;792;2;2;https://sharpauviluck.id/tampan.php;1410;0;401
1623613752560;1435;Submit Score;200;OK;Sharp Games 1-624;text;TRUE;;960;772;2;2;https://sharpauviluck.id/tampan.php;1434;0;412
