timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1623609051639;1414;Initialisasi;200;OK;Sharp Games 1-845;text;TRUE;;980;609;2;2;https://sharpauviluck.id/tampan.php;1414;0;405
1623609052640;1376;Initialisasi;200;OK;Sharp Games 1-846;text;TRUE;;982;609;2;2;https://sharpauviluck.id/tampan.php;1375;0;406
1623609053640;1380;Initialisasi;200;OK;Sharp Games 1-847;text;TRUE;;982;593;2;2;https://sharpauviluck.id/tampan.php;1379;0;408
1623609054640;846;Initialisasi;200;OK;Sharp Games 1-848;text;TRUE;;978;601;1;1;https://sharpauviluck.id/tampan.php;846;0;417
1623609055643;1360;Initialisasi;200;OK;Sharp Games 1-849;text;TRUE;;984;609;2;2;https://sharpauviluck.id/tampan.php;1360;0;415
1623609056641;1332;Initialisasi;200;OK;Sharp Games 1-850;text;TRUE;;984;613;2;2;https://sharpauviluck.id/tampan.php;1331;0;396
1623609057640;814;Initialisasi;200;OK;Sharp Games 1-851;text;TRUE;;990;621;1;1;https://sharpauviluck.id/tampan.php;813;0;402
1623609058643;2082;Initialisasi;200;OK;Sharp Games 1-852;text;TRUE;;978;605;3;3;https://sharpauviluck.id/tampan.php;2077;0;450
1623609059640;1385;Initialisasi;200;OK;Sharp Games 1-853;text;TRUE;;978;613;2;2;https://sharpauviluck.id/tampan.php;1384;0;418
1623609060646;1785;Initialisasi;200;OK;Sharp Games 1-854;text;TRUE;;988;589;2;2;https://sharpauviluck.id/tampan.php;1785;0;413
1623609061639;1341;Initialisasi;200;OK;Sharp Games 1-855;text;TRUE;;984;621;2;2;https://sharpauviluck.id/tampan.php;1341;0;397
1623609062640;1417;Initialisasi;200;OK;Sharp Games 1-856;text;TRUE;;982;617;2;2;https://sharpauviluck.id/tampan.php;1417;0;398
1623609063639;1366;Initialisasi;200;OK;Sharp Games 1-857;text;TRUE;;978;593;2;2;https://sharpauviluck.id/tampan.php;1366;0;407
1623609064640;1377;Initialisasi;200;OK;Sharp Games 1-858;text;TRUE;;976;625;2;2;https://sharpauviluck.id/tampan.php;1377;0;410
1623609065640;1952;Initialisasi;200;OK;Sharp Games 1-859;text;TRUE;;982;601;2;2;https://sharpauviluck.id/tampan.php;1952;0;388
1623609066649;1381;Initialisasi;200;OK;Sharp Games 1-860;text;TRUE;;980;597;2;2;https://sharpauviluck.id/tampan.php;1381;0;423
1623609067646;1382;Initialisasi;200;OK;Sharp Games 1-861;text;TRUE;;984;613;2;2;https://sharpauviluck.id/tampan.php;1382;0;414
1623609069639;833;Initialisasi;200;OK;Sharp Games 1-863;text;TRUE;;988;609;2;2;https://sharpauviluck.id/tampan.php;833;0;408
1623609068640;2070;Initialisasi;200;OK;Sharp Games 1-862;text;TRUE;;982;629;2;2;https://sharpauviluck.id/tampan.php;2069;0;415
1623609070639;1361;Initialisasi;200;OK;Sharp Games 1-864;text;TRUE;;990;601;2;2;https://sharpauviluck.id/tampan.php;1359;0;420
1623609071643;812;Initialisasi;200;OK;Sharp Games 1-865;text;TRUE;;986;625;1;1;https://sharpauviluck.id/tampan.php;808;0;397
