timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1623611096778;1359;Leaderboard;200;OK;Sharp Games 1-199;text;TRUE;;1025;623;2;2;https://sharpauviluck.id/tampan.php;1359;0;408
1623611097778;1353;Leaderboard;200;OK;Sharp Games 1-200;text;TRUE;;1027;631;2;2;https://sharpauviluck.id/tampan.php;1353;0;403
1623611098780;1358;Leaderboard;200;OK;Sharp Games 1-201;text;TRUE;;1029;595;2;2;https://sharpauviluck.id/tampan.php;1358;0;402
1623611099779;1340;Leaderboard;200;OK;Sharp Games 1-202;text;TRUE;;1027;591;2;2;https://sharpauviluck.id/tampan.php;1340;0;400
1623611100779;1340;Leaderboard;200;OK;Sharp Games 1-203;text;TRUE;;1025;591;2;2;https://sharpauviluck.id/tampan.php;1340;0;391
1623611101779;1372;Leaderboard;200;OK;Sharp Games 1-204;text;TRUE;;1021;611;2;2;https://sharpauviluck.id/tampan.php;1372;0;400
1623611102779;1364;Leaderboard;200;OK;Sharp Games 1-205;text;TRUE;;1029;603;2;2;https://sharpauviluck.id/tampan.php;1364;0;404
1623611103779;1382;Leaderboard;200;OK;Sharp Games 1-206;text;TRUE;;1031;615;2;2;https://sharpauviluck.id/tampan.php;1382;0;403
1623611104779;819;Leaderboard;200;OK;Sharp Games 1-207;text;TRUE;;1027;611;1;1;https://sharpauviluck.id/tampan.php;819;0;402
1623611105780;823;Leaderboard;200;OK;Sharp Games 1-208;text;TRUE;;1025;619;1;1;https://sharpauviluck.id/tampan.php;820;0;385
1623611106780;1364;Leaderboard;200;OK;Sharp Games 1-209;text;TRUE;;1025;599;2;2;https://sharpauviluck.id/tampan.php;1364;0;403
1623611107780;1364;Leaderboard;200;OK;Sharp Games 1-210;text;TRUE;;1025;619;2;2;https://sharpauviluck.id/tampan.php;1364;0;402
1623611108779;1354;Leaderboard;200;OK;Sharp Games 1-211;text;TRUE;;1023;603;2;2;https://sharpauviluck.id/tampan.php;1354;0;402
1623611109790;1374;Leaderboard;200;OK;Sharp Games 1-212;text;TRUE;;1023;591;2;2;https://sharpauviluck.id/tampan.php;1371;0;420
1623611110796;1355;Leaderboard;200;OK;Sharp Games 1-213;text;TRUE;;1029;595;2;2;https://sharpauviluck.id/tampan.php;1355;0;405
1623611111796;851;Leaderboard;200;OK;Sharp Games 1-214;text;TRUE;;1029;631;1;1;https://sharpauviluck.id/tampan.php;851;0;400
1623611112800;1347;Leaderboard;200;OK;Sharp Games 1-215;text;TRUE;;1021;627;2;2;https://sharpauviluck.id/tampan.php;1347;0;386
1623611113790;1321;Leaderboard;200;OK;Sharp Games 1-216;text;TRUE;;1029;619;2;2;https://sharpauviluck.id/tampan.php;1320;0;392
1623611114800;1364;Leaderboard;200;OK;Sharp Games 1-217;text;TRUE;;1027;627;2;2;https://sharpauviluck.id/tampan.php;1364;0;401
